Row_ID,Order_ID,Order_Date,Ship_Date,Customer_ID,Region,Category,Sub_Category,Sales,Profit
3282,US-2014-117170,9/17/2014,9/24/2014,KT-16465,South,Technology,Accessories,47.984,13.1956
3283,US-2014-117170,9/17/2014,9/24/2014,KT-16465,South,Office Supplies,Paper,4.624,1.6762
3284,CA-2014-159478,9/30/2014,10/6/2014,MH-17785,East,Furniture,Furnishings,15.24,5.1816
3285,CA-2014-103702,9/12/2014,9/17/2014,AF-10885,East,Office Supplies,Binders,63.924,-46.8776
3286,CA-2017-150525,2/20/2017,2/25/2017,JP-16135,Central,Office Supplies,Art,6.56,1.9024
3287,CA-2017-150525,2/20/2017,2/25/2017,JP-16135,Central,Office Supplies,Appliances,13.11,3.4086
3288,CA-2015-157770,12/13/2015,12/15/2015,RD-19585,West,Technology,Phones,494.376,49.4376
3289,CA-2015-157770,12/13/2015,12/15/2015,RD-19585,West,Office Supplies,Binders,29.2,9.855
3290,CA-2015-157770,12/13/2015,12/15/2015,RD-19585,West,Technology,Accessories,248.85,27.3735
3291,CA-2015-157770,12/13/2015,12/15/2015,RD-19585,West,Technology,Accessories,36.24,15.2208
3292,CA-2016-167290,10/30/2016,11/4/2016,JF-15295,Central,Office Supplies,Art,11.68,3.504
3293,CA-2014-106264,12/26/2014,12/30/2014,CK-12595,West,Office Supplies,Supplies,11.91,0.1191
3294,CA-2014-106264,12/26/2014,12/30/2014,CK-12595,West,Furniture,Furnishings,3.48,1.1136
3295,CA-2014-138023,8/15/2014,8/18/2014,KH-16510,Central,Office Supplies,Binders,30.96,-52.632
3296,CA-2017-113418,10/1/2017,10/3/2017,CM-12655,East,Technology,Machines,1704.89,767.2005
3297,US-2015-110569,5/23/2015,5/30/2015,EB-13870,West,Office Supplies,Binders,19.194,-12.796
3298,US-2015-110569,5/23/2015,5/30/2015,EB-13870,West,Office Supplies,Appliances,121.792,13.7016
3299,CA-2017-136308,11/16/2017,11/16/2017,MW-18235,West,Technology,Machines,1919.976,215.9973
3300,US-2014-159926,11/18/2014,11/22/2014,CS-11950,East,Office Supplies,Binders,50.997,-40.7976
3301,US-2014-159926,11/18/2014,11/22/2014,CS-11950,East,Office Supplies,Storage,76.792,-16.3183
3302,US-2014-159926,11/18/2014,11/22/2014,CS-11950,East,Technology,Phones,539.964,-107.9928
3303,US-2014-159926,11/18/2014,11/22/2014,CS-11950,East,Furniture,Furnishings,60.312,5.2773
3304,US-2014-159926,11/18/2014,11/22/2014,CS-11950,East,Office Supplies,Binders,1.944,-1.4256
3305,CA-2014-104738,12/30/2014,1/1/2015,SP-20620,Central,Office Supplies,Envelopes,12.984,4.7067
3306,CA-2014-104738,12/30/2014,1/1/2015,SP-20620,Central,Technology,Phones,217.584,19.0386
3307,CA-2014-104738,12/30/2014,1/1/2015,SP-20620,Central,Technology,Phones,328.776,28.7679
3308,CA-2014-104738,12/30/2014,1/1/2015,SP-20620,Central,Office Supplies,Binders,2.286,-3.6576
3309,CA-2014-104738,12/30/2014,1/1/2015,SP-20620,Central,Technology,Accessories,47.984,14.3952
3310,CA-2015-144386,11/5/2015,11/11/2015,GT-14635,East,Office Supplies,Binders,25.344,8.8704
3311,CA-2016-111416,9/17/2016,9/22/2016,LW-17215,East,Office Supplies,Binders,232.4,78.435
3312,CA-2016-162747,3/20/2016,3/25/2016,AH-10030,South,Furniture,Furnishings,86.45,38.038
3313,US-2014-133130,9/27/2014,10/1/2014,TH-21100,West,Furniture,Chairs,603.92,45.294
3314,US-2014-133130,9/27/2014,10/1/2014,TH-21100,West,Office Supplies,Paper,81.98,40.1702
3315,CA-2017-169978,12/24/2017,12/28/2017,HG-15025,East,Furniture,Chairs,271.764,48.3136
3316,CA-2017-169978,12/24/2017,12/28/2017,HG-15025,East,Office Supplies,Binders,14.376,4.8519
3317,CA-2017-161739,11/10/2017,11/15/2017,EB-13750,Central,Furniture,Furnishings,341.96,-427.45
3318,CA-2015-165057,9/11/2015,9/15/2015,SC-20725,West,Office Supplies,Art,181.35,48.9645
3319,CA-2015-165057,9/11/2015,9/15/2015,SC-20725,West,Office Supplies,Labels,8.64,4.2336
3320,CA-2014-134551,12/20/2014,12/25/2014,TS-21505,South,Office Supplies,Appliances,43.512,3.8073
3321,CA-2014-134551,12/20/2014,12/25/2014,TS-21505,South,Furniture,Chairs,662.88,74.574
3322,CA-2014-134551,12/20/2014,12/25/2014,TS-21505,South,Office Supplies,Paper,25.92,9.072
3323,CA-2015-120810,7/23/2015,7/27/2015,TH-21550,East,Office Supplies,Appliances,68.94,20.682
3324,CA-2015-120810,7/23/2015,7/27/2015,TH-21550,East,Furniture,Furnishings,128.82,50.2398
3325,CA-2014-165309,11/11/2014,11/15/2014,KD-16270,Central,Office Supplies,Binders,896.99,-1480.0335
3326,CA-2014-165309,11/11/2014,11/15/2014,KD-16270,Central,Office Supplies,Binders,1.234,-1.9744
3327,CA-2014-165309,11/11/2014,11/15/2014,KD-16270,Central,Office Supplies,Art,67.56,6.756
3328,CA-2014-165309,11/11/2014,11/15/2014,KD-16270,Central,Office Supplies,Paper,21.72,7.8735
3329,CA-2014-165309,11/11/2014,11/15/2014,KD-16270,Central,Office Supplies,Paper,262.336,95.0968
3330,CA-2014-165309,11/11/2014,11/15/2014,KD-16270,Central,Technology,Phones,148.48,16.704
3331,CA-2014-165309,11/11/2014,11/15/2014,KD-16270,Central,Technology,Phones,241.176,15.0735
3332,CA-2017-122595,12/14/2017,12/20/2017,GM-14455,Central,Technology,Accessories,227.976,28.497
3333,CA-2017-122595,12/14/2017,12/20/2017,GM-14455,Central,Technology,Phones,52.68,19.755
3334,CA-2017-122595,12/14/2017,12/20/2017,GM-14455,Central,Furniture,Furnishings,2.032,-1.3208
3335,US-2017-109253,8/21/2017,8/22/2017,PR-18880,West,Office Supplies,Art,17.12,4.9648
3336,US-2017-109253,8/21/2017,8/22/2017,PR-18880,West,Technology,Phones,431.968,37.7972
3337,US-2017-109253,8/21/2017,8/22/2017,PR-18880,West,Furniture,Furnishings,129.92,10.3936
3338,US-2017-109253,8/21/2017,8/22/2017,PR-18880,West,Furniture,Tables,568.728,28.4364
3339,US-2017-109253,8/21/2017,8/22/2017,PR-18880,West,Office Supplies,Binders,117.144,42.4647
3340,US-2017-109253,8/21/2017,8/22/2017,PR-18880,West,Office Supplies,Appliances,203.52,54.9504
3341,US-2017-109253,8/21/2017,8/22/2017,PR-18880,West,Office Supplies,Labels,51.75,24.84
3342,CA-2016-145982,8/27/2016,9/1/2016,TB-21055,East,Office Supplies,Paper,122.97,60.2553
3343,CA-2016-145982,8/27/2016,9/1/2016,TB-21055,East,Furniture,Tables,244.615,20.967
3344,CA-2016-145982,8/27/2016,9/1/2016,TB-21055,East,Technology,Phones,59.97,28.7856
3345,CA-2016-145982,8/27/2016,9/1/2016,TB-21055,East,Office Supplies,Paper,81.54,36.693
3346,CA-2016-145982,8/27/2016,9/1/2016,TB-21055,East,Office Supplies,Fasteners,11.68,5.256
3347,CA-2016-145982,8/27/2016,9/1/2016,TB-21055,East,Office Supplies,Binders,29,13.92
3348,CA-2015-112014,8/13/2015,8/20/2015,ON-18715,West,Office Supplies,Art,50.8,13.208
3349,CA-2017-154732,11/5/2017,11/7/2017,AH-10195,Central,Office Supplies,Binders,16.03,-25.648
3350,US-2016-157308,8/17/2016,8/21/2016,NM-18520,West,Office Supplies,Binders,15.712,5.6956
3351,CA-2016-147536,12/26/2016,12/31/2016,AR-10510,East,Technology,Accessories,89.97,18.8937
3352,US-2014-134733,9/23/2014,9/28/2014,BM-11650,West,Furniture,Bookcases,435.999,20.5176
3353,US-2014-134733,9/23/2014,9/28/2014,BM-11650,West,Technology,Phones,83.984,31.494
3354,US-2014-150434,7/19/2014,7/24/2014,CA-12310,East,Technology,Phones,359.98,93.5948
3355,US-2014-150434,7/19/2014,7/24/2014,CA-12310,East,Furniture,Tables,70.56,-4.032
3356,US-2014-150434,7/19/2014,7/24/2014,CA-12310,East,Office Supplies,Binders,20.88,9.6048
3357,US-2014-150434,7/19/2014,7/24/2014,CA-12310,East,Office Supplies,Binders,3.81,1.8288
3358,CA-2017-100335,9/7/2017,9/13/2017,NF-18595,Central,Office Supplies,Paper,73.008,26.4654
3359,CA-2016-139234,5/6/2016,5/10/2016,AF-10870,Central,Office Supplies,Binders,3.208,-5.2932
3360,CA-2016-139234,5/6/2016,5/10/2016,AF-10870,Central,Technology,Accessories,26.176,-3.272
3361,US-2015-142020,6/4/2015,6/8/2015,TC-21535,East,Office Supplies,Paper,30.44,14.3068
3362,US-2015-142020,6/4/2015,6/8/2015,TC-21535,East,Furniture,Furnishings,35.28,11.9952
3363,CA-2015-139962,12/13/2015,12/20/2015,Dp-13240,East,Office Supplies,Paper,19.44,9.3312
3364,CA-2015-139962,12/13/2015,12/20/2015,Dp-13240,East,Office Supplies,Binders,37.88,18.94
3365,CA-2016-130050,7/16/2016,7/18/2016,MC-17425,Central,Furniture,Furnishings,9.552,-3.8208
3366,CA-2014-115161,1/31/2014,2/2/2014,LC-17050,West,Furniture,Bookcases,290.666,3.4196
3367,CA-2014-165379,7/9/2014,7/15/2014,BM-11650,Central,Office Supplies,Paper,10.368,3.6288
3368,CA-2014-165379,7/9/2014,7/15/2014,BM-11650,Central,Office Supplies,Paper,14.352,4.485
3369,CA-2015-115511,11/21/2015,11/25/2015,NW-18400,West,Furniture,Bookcases,141.96,41.1684
3370,CA-2015-115511,11/21/2015,11/25/2015,NW-18400,West,Office Supplies,Binders,66.048,23.1168
3371,CA-2016-134887,3/25/2016,3/25/2016,TB-21280,Central,Technology,Accessories,1287.45,244.6155
3372,CA-2017-123778,9/23/2017,9/30/2017,BS-11755,West,Office Supplies,Binders,25.824,9.0384
3373,CA-2017-123778,9/23/2017,9/30/2017,BS-11755,West,Office Supplies,Appliances,160.96,48.288
3374,CA-2015-161718,12/4/2015,12/10/2015,SO-20335,East,Furniture,Furnishings,28.44,11.376
3375,CA-2015-161718,12/4/2015,12/10/2015,SO-20335,East,Furniture,Chairs,364.41,8.098
3376,CA-2015-161718,12/4/2015,12/10/2015,SO-20335,East,Technology,Phones,39.96,10.3896
3377,CA-2015-161718,12/4/2015,12/10/2015,SO-20335,East,Furniture,Chairs,361.764,68.3332
3378,CA-2016-100671,11/1/2016,11/4/2016,CS-12490,Central,Office Supplies,Storage,111.672,6.9795
3379,CA-2017-142867,3/17/2017,3/21/2017,PO-19180,Central,Office Supplies,Binders,13.776,-22.0416
3380,CA-2017-142867,3/17/2017,3/21/2017,PO-19180,Central,Office Supplies,Paper,10.272,3.21
3381,CA-2017-103156,11/23/2017,11/24/2017,TD-20995,East,Furniture,Furnishings,24.048,7.2144
3382,US-2017-162208,8/27/2017,8/30/2017,SP-20620,South,Office Supplies,Envelopes,2.896,0.9774
3383,CA-2015-130659,12/4/2015,12/9/2015,MS-17365,East,Office Supplies,Envelopes,17.94,8.7906
3384,CA-2015-130659,12/4/2015,12/9/2015,MS-17365,East,Furniture,Chairs,384.174,29.8802
3385,CA-2015-130659,12/4/2015,12/9/2015,MS-17365,East,Technology,Phones,1799.75,539.925
3386,CA-2017-148404,10/7/2017,10/11/2017,Dp-13240,South,Office Supplies,Storage,580.672,65.3256
3387,CA-2017-148404,10/7/2017,10/11/2017,Dp-13240,South,Office Supplies,Fasteners,18.936,5.9175
3388,CA-2017-148404,10/7/2017,10/11/2017,Dp-13240,South,Technology,Phones,222.384,16.6788
3389,CA-2017-148404,10/7/2017,10/11/2017,Dp-13240,South,Office Supplies,Binders,50.454,-33.636
3390,CA-2017-148404,10/7/2017,10/11/2017,Dp-13240,South,Furniture,Tables,154.764,-36.1116
3391,CA-2017-101077,3/25/2017,3/30/2017,DB-13660,Central,Office Supplies,Paper,6.848,2.14
3392,CA-2014-166471,8/9/2014,8/13/2014,MG-17650,West,Technology,Phones,1091.168,68.198
3393,CA-2014-166471,8/9/2014,8/13/2014,MG-17650,West,Technology,Phones,219.168,-43.8336
3394,CA-2014-105340,11/22/2014,11/25/2014,EH-14185,Central,Office Supplies,Binders,6.928,-11.0848
3395,US-2017-131583,6/10/2017,6/10/2017,CL-11890,East,Office Supplies,Paper,40.032,15.012
3396,US-2017-148362,7/1/2017,7/8/2017,KF-16285,Central,Office Supplies,Storage,443.92,13.3176
3397,US-2017-148362,7/1/2017,7/8/2017,KF-16285,Central,Office Supplies,Binders,169.99,78.1954
3398,US-2017-148362,7/1/2017,7/8/2017,KF-16285,Central,Office Supplies,Paper,25.92,12.4416
3399,CA-2014-102274,11/21/2014,11/26/2014,DH-13075,South,Technology,Phones,36.99,9.9873
3400,CA-2014-102274,11/21/2014,11/26/2014,DH-13075,South,Office Supplies,Paper,629.1,301.968
3401,CA-2014-102274,11/21/2014,11/26/2014,DH-13075,South,Office Supplies,Storage,193.95,9.6975
3402,CA-2014-102274,11/21/2014,11/26/2014,DH-13075,South,Office Supplies,Art,5.46,1.4742
3403,CA-2015-129700,5/4/2015,5/5/2015,LA-16780,Central,Furniture,Furnishings,22.288,-8.9152
3404,CA-2017-168739,5/29/2017,6/5/2017,HZ-14950,Central,Furniture,Furnishings,65.424,-52.3392
3405,CA-2015-152527,10/17/2015,10/17/2015,CM-12190,West,Office Supplies,Storage,77.88,3.894
3406,US-2014-150119,4/23/2014,4/27/2014,LB-16795,East,Furniture,Chairs,281.372,-12.0588
3407,US-2014-150119,4/23/2014,4/27/2014,LB-16795,East,Furniture,Chairs,281.372,-12.0588
3408,US-2014-150119,4/23/2014,4/27/2014,LB-16795,East,Office Supplies,Binders,7.488,-5.2416
3409,US-2014-150119,4/23/2014,4/27/2014,LB-16795,East,Furniture,Furnishings,22.336,7.8176
3410,US-2017-150847,4/30/2017,5/6/2017,JF-15490,East,Office Supplies,Paper,10.368,3.6288
3411,CA-2016-100244,9/20/2016,9/24/2016,GM-14695,West,Office Supplies,Paper,65.79,30.2634
3412,CA-2016-100244,9/20/2016,9/24/2016,GM-14695,West,Office Supplies,Binders,271.984,88.3948
3413,CA-2016-100244,9/20/2016,9/24/2016,GM-14695,West,Office Supplies,Art,11.76,3.1752
3414,CA-2016-100244,9/20/2016,9/24/2016,GM-14695,West,Office Supplies,Paper,77.52,37.9848
3415,CA-2016-100244,9/20/2016,9/24/2016,GM-14695,West,Office Supplies,Binders,48.64,15.808
3416,CA-2016-116540,9/2/2016,9/2/2016,SS-20590,Central,Office Supplies,Fasteners,1.81,0.6516
3417,CA-2016-116540,9/2/2016,9/2/2016,SS-20590,Central,Office Supplies,Binders,8.26,3.8822
3418,CA-2015-151841,4/27/2015,5/2/2015,TC-21475,West,Office Supplies,Appliances,43.56,3.267
3419,CA-2015-151841,4/27/2015,5/2/2015,TC-21475,West,Office Supplies,Supplies,5.84,0.73
3420,CA-2015-150791,9/6/2015,9/13/2015,CC-12430,East,Furniture,Chairs,271.764,60.392
3421,CA-2016-134803,5/28/2016,6/3/2016,CL-12565,West,Office Supplies,Appliances,262.24,78.672
3422,CA-2016-134803,5/28/2016,6/3/2016,CL-12565,West,Office Supplies,Paper,182.72,84.0512
3423,CA-2016-134803,5/28/2016,6/3/2016,CL-12565,West,Technology,Accessories,131.6,7.896
3424,CA-2016-134803,5/28/2016,6/3/2016,CL-12565,West,Office Supplies,Binders,22.72,7.384
3425,CA-2016-134803,5/28/2016,6/3/2016,CL-12565,West,Technology,Machines,558.4,41.88
3426,CA-2015-153381,9/24/2015,9/28/2015,DE-13255,Central,Office Supplies,Binders,15.24,6.858
3427,CA-2015-153381,9/24/2015,9/28/2015,DE-13255,Central,Furniture,Chairs,1408.1,394.268
3428,US-2017-111024,7/3/2017,7/6/2017,SZ-20035,East,Office Supplies,Paper,32.896,11.1024
3429,US-2017-111024,7/3/2017,7/6/2017,SZ-20035,East,Furniture,Tables,215.148,-103.9882
3430,US-2017-111024,7/3/2017,7/6/2017,SZ-20035,East,Office Supplies,Paper,30.96,11.223
3431,CA-2017-148264,12/8/2017,12/9/2017,LF-17185,West,Office Supplies,Storage,29.79,8.6391
3432,CA-2017-148264,12/8/2017,12/9/2017,LF-17185,West,Furniture,Furnishings,128.9,15.468
3433,CA-2017-148264,12/8/2017,12/9/2017,LF-17185,West,Office Supplies,Paper,60.12,28.8576
3434,CA-2017-131212,12/5/2017,12/9/2017,AB-10165,West,Office Supplies,Binders,24.816,8.3754
3435,CA-2017-131212,12/5/2017,12/9/2017,AB-10165,West,Office Supplies,Binders,14.976,5.4288
3436,US-2015-100531,9/27/2015,9/29/2015,NM-18520,Central,Office Supplies,Binders,15.08,-22.62
3437,US-2015-100531,9/27/2015,9/29/2015,NM-18520,Central,Furniture,Furnishings,24.288,-12.7512
3438,CA-2017-152583,10/30/2017,10/30/2017,RA-19945,Central,Furniture,Furnishings,16.192,-8.5008
3439,CA-2017-152583,10/30/2017,10/30/2017,RA-19945,Central,Furniture,Tables,251.006,-68.1302
3440,CA-2017-152583,10/30/2017,10/30/2017,RA-19945,Central,Office Supplies,Storage,54.192,4.0644
3441,CA-2015-144099,11/29/2015,11/30/2015,PO-19195,West,Office Supplies,Binders,4.304,1.5602
3442,CA-2014-158337,3/11/2014,3/14/2014,KA-16525,East,Office Supplies,Paper,108.92,49.014
3443,CA-2017-168858,11/19/2017,11/23/2017,JD-16150,East,Office Supplies,Envelopes,16.74,8.37
3444,CA-2017-168858,11/19/2017,11/23/2017,JD-16150,East,Office Supplies,Appliances,2504.74,626.185
3445,CA-2016-116344,7/29/2016,8/2/2016,JO-15145,East,Office Supplies,Storage,84.784,-16.9568
3446,CA-2015-131779,6/12/2015,6/17/2015,LE-16810,East,Office Supplies,Storage,29.9,5.083
3447,CA-2016-158869,8/6/2016,8/7/2016,AH-10690,East,Office Supplies,Paper,70.88,33.3136
3448,CA-2017-102554,6/11/2017,6/15/2017,KN-16705,South,Office Supplies,Art,3.76,1.0904
3449,CA-2016-162614,10/7/2016,10/13/2016,TB-21250,West,Office Supplies,Binders,27.264,8.8608
3450,CA-2014-168592,9/8/2014,9/14/2014,DP-13390,West,Office Supplies,Appliances,56.65,24.3595
3451,CA-2014-168592,9/8/2014,9/14/2014,DP-13390,West,Office Supplies,Storage,14.97,4.1916
3452,CA-2014-168592,9/8/2014,9/14/2014,DP-13390,West,Office Supplies,Fasteners,4.02,1.9698
3453,CA-2014-157609,3/16/2014,3/21/2014,KN-16705,South,Technology,Phones,471.92,29.495
3454,CA-2015-153325,3/1/2015,3/2/2015,ST-20530,South,Office Supplies,Binders,58.72,27.0112
3455,CA-2015-153626,7/9/2015,7/14/2015,EB-13870,South,Office Supplies,Art,5.16,0.8385
3456,CA-2016-166485,2/20/2016,2/27/2016,AH-10210,South,Office Supplies,Paper,16.496,5.5674
3457,CA-2017-136448,9/16/2017,9/18/2017,AS-10090,East,Technology,Accessories,71.976,19.7934
3458,CA-2017-136448,9/16/2017,9/18/2017,AS-10090,East,Furniture,Furnishings,22.512,2.2512
3459,CA-2017-136448,9/16/2017,9/18/2017,AS-10090,East,Office Supplies,Binders,3.444,-2.7552
3460,CA-2017-136448,9/16/2017,9/18/2017,AS-10090,East,Office Supplies,Binders,538.194,-412.6154
3461,CA-2017-136448,9/16/2017,9/18/2017,AS-10090,East,Technology,Accessories,47.984,14.3952
3462,CA-2017-114258,11/5/2017,11/10/2017,EM-13825,Central,Technology,Phones,492.768,55.4364
3463,CA-2015-152611,2/20/2015,2/23/2015,KA-16525,East,Office Supplies,Art,286.79,74.5654
3464,CA-2016-165470,11/25/2016,11/30/2016,HJ-14875,South,Office Supplies,Paper,5.08,1.651
3465,CA-2017-128699,12/3/2017,12/5/2017,ND-18370,South,Technology,Accessories,47.992,7.1988
3466,US-2015-147242,9/10/2015,9/14/2015,EH-13765,East,Office Supplies,Appliances,61.96,16.1096
3467,US-2015-147242,9/10/2015,9/14/2015,EH-13765,East,Furniture,Bookcases,361.96,83.2508
3468,US-2015-147242,9/10/2015,9/14/2015,EH-13765,East,Office Supplies,Paper,278.82,125.469
3469,CA-2016-146143,12/14/2016,12/19/2016,MC-17845,South,Furniture,Furnishings,133.38,58.6872
3470,CA-2015-100888,4/6/2015,4/10/2015,MH-17455,South,Office Supplies,Paper,47.952,16.1838
3471,US-2016-150035,12/1/2016,12/5/2016,CL-11890,West,Furniture,Furnishings,16.74,4.3524
3472,CA-2017-122644,11/12/2017,11/17/2017,SF-20965,East,Office Supplies,Paper,10.848,3.5256
3473,CA-2017-122644,11/12/2017,11/17/2017,SF-20965,East,Technology,Accessories,18.544,3.0134
3474,CA-2017-111815,3/3/2017,3/10/2017,EP-13915,Central,Furniture,Chairs,180.98,47.0548
3475,CA-2017-111815,3/3/2017,3/10/2017,EP-13915,Central,Technology,Accessories,99.98,42.9914
3476,CA-2016-144911,11/27/2016,11/30/2016,RW-19630,Central,Technology,Accessories,34.95,15.378
3477,CA-2016-144911,11/27/2016,11/30/2016,RW-19630,Central,Office Supplies,Binders,152,69.92
3478,CA-2014-143385,8/31/2014,9/5/2014,SJ-20500,West,Technology,Accessories,92.52,18.504
3479,CA-2016-131289,12/8/2016,12/14/2016,SP-20620,West,Office Supplies,Art,8.56,2.4824
3480,CA-2016-131289,12/8/2016,12/14/2016,SP-20620,West,Office Supplies,Paper,45.36,21.7728
3481,CA-2016-131289,12/8/2016,12/14/2016,SP-20620,West,Furniture,Tables,1421.664,-195.4788
3482,CA-2014-124023,4/7/2014,4/10/2014,PJ-19015,South,Furniture,Furnishings,8.96,2.7776
3483,CA-2014-124688,8/27/2014,8/29/2014,CC-12610,South,Technology,Phones,579.95,168.1855
3484,CA-2014-124688,8/27/2014,8/29/2014,CC-12610,South,Furniture,Furnishings,29.12,12.5216
3485,CA-2014-124688,8/27/2014,8/29/2014,CC-12610,South,Furniture,Tables,1202.94,300.735
3486,CA-2016-151169,10/21/2016,10/26/2016,MY-18295,East,Office Supplies,Binders,7.92,3.564
3487,US-2016-134761,11/30/2016,11/30/2016,DB-13210,South,Technology,Phones,36.192,2.7144
3488,CA-2017-120705,9/5/2017,9/11/2017,MG-17875,South,Office Supplies,Storage,147.184,-29.4368
3489,CA-2015-157322,7/2/2015,7/6/2015,RH-19600,Central,Furniture,Chairs,408.422,-5.8346
3490,CA-2015-157322,7/2/2015,7/6/2015,RH-19600,Central,Furniture,Chairs,382.116,-92.7996
3491,CA-2015-157322,7/2/2015,7/6/2015,RH-19600,Central,Office Supplies,Storage,68.6,6.0025
3492,CA-2015-157322,7/2/2015,7/6/2015,RH-19600,Central,Office Supplies,Storage,435.504,48.9942
3493,CA-2015-157322,7/2/2015,7/6/2015,RH-19600,Central,Office Supplies,Paper,11.168,3.7692
3494,CA-2017-142034,9/24/2017,9/28/2017,KB-16240,Central,Technology,Accessories,72,12.96
3495,CA-2017-142034,9/24/2017,9/28/2017,KB-16240,Central,Technology,Accessories,655.9,275.478
3496,CA-2017-142034,9/24/2017,9/28/2017,KB-16240,Central,Furniture,Chairs,603.92,181.176
3497,CA-2016-107328,8/8/2016,8/15/2016,CA-12055,West,Furniture,Tables,513.024,12.8256
3498,CA-2016-107328,8/8/2016,8/15/2016,CA-12055,West,Office Supplies,Appliances,487.92,136.6176
3499,CA-2016-107328,8/8/2016,8/15/2016,CA-12055,West,Office Supplies,Binders,15.24,5.334
3500,CA-2016-108616,9/29/2016,10/3/2016,JK-15730,South,Technology,Accessories,209.97,71.3898
3501,CA-2016-108616,9/29/2016,10/3/2016,JK-15730,South,Office Supplies,Binders,62.94,30.2112
3502,CA-2016-108616,9/29/2016,10/3/2016,JK-15730,South,Office Supplies,Art,25.92,7.776
3503,CA-2017-125115,4/10/2017,4/10/2017,RD-19930,Central,Office Supplies,Paper,10.368,3.6288
3504,CA-2017-125115,4/10/2017,4/10/2017,RD-19930,Central,Technology,Accessories,95.736,20.3439
3505,CA-2016-150945,12/18/2016,12/20/2016,JK-16120,East,Office Supplies,Storage,900.08,117.0104
3506,CA-2014-166863,6/20/2014,6/24/2014,SC-20020,Central,Technology,Phones,201.584,20.1584
3507,CA-2014-166863,6/20/2014,6/24/2014,SC-20020,Central,Office Supplies,Binders,3.392,-5.088
3508,CA-2014-166863,6/20/2014,6/24/2014,SC-20020,Central,Furniture,Bookcases,193.0656,-19.8744
